id,date,author,text,type,author_channel_url,author_channel_id,edited_date,parent_post_id,parent_username,direct_reply_to,likes
A2rgA24X1RUA5ptGTXnZ46,2024-07-13T13:56:15Z,@Demetri450,That's an ingrained mentality which it's not the responsibility of the oppressed to rectify.,Reply,http://www.youtube.com/@Demetri450,UCN3HJ74z8IL8PzUvzNt3dMA,2024-07-13T13:56:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA5qazJTdEwZ,2024-07-13T20:35:43Z,@HarisP000,"The EU has no borders, I can pack my bags right now and go to Germany, her working in Luxembourg is not the same as Africans working in Germany. They are unqualified",Reply,http://www.youtube.com/@HarisP000,UCI3WugSOy0WnD10bjXFQZuQ,2024-07-13T20:35:43Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA5wzJb6KW7M,2024-07-16T08:03:47Z,@ishakshamsudin8585,Don't whisper about non-european migrant workers in european countries.Remember every one of these european entities colonised us for centuries and became so wealthy through illegal means.😃,Reply,http://www.youtube.com/@ishakshamsudin8585,UCi_xQUULwpjVOdMex1d9BWA,2024-07-16T08:03:47Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA5wz_wdT5AO,2024-07-16T08:06:09Z,@ishakshamsudin8585,@@whatgoesaroundcomesaround920 No they cannot accept that reality.,Reply,http://www.youtube.com/@ishakshamsudin8585,UCi_xQUULwpjVOdMex1d9BWA,2024-07-16T08:06:09Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@whatgoesaroundcomesaround920,0
A2rgA24X1RUA5xyE0wBFq-,2024-07-16T17:13:32Z,@imalrockme,"@@Shaftalooooo Ok, then go get some german doctors to do their work. Either are not available because they went to the US to get stardom os Dubai to treat the sheiks; or feel frustrated because they might think their salary is dangerously proximate to a brick layer's; people don't want to go to Med School.",Reply,http://www.youtube.com/@imalrockme,UCPdf8N7dR08YOvp8qm-aN1Q,2024-07-16T17:13:32Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Shaftalooooo,0
A2rgA24X1RUA5xzKHMhw70,2024-07-16T17:23:07Z,@Shaftalooooo,"@@imalrockme 
I might devote my life to help us unlearn the way American thought us about race and colour of our skin.
If I’m white, my colleague is black and yellow or red. We are all the colour of the same rainbow.
Black does not min victim
White does not mean supreme",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-07-16T17:23:07Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@imalrockme,0
A2rgA24X1RUA62WrFUO4_N,2024-07-18T21:01:03Z,@ls-l1518,"Yeah, working in a neighboring country is the same as people coming from Africa. You don't need the German nurses in Luxembourg.",Reply,http://www.youtube.com/@ls-l1518,UCmpCIuJAPpXpnveNOaRNQJw,2024-07-18T21:01:03Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA62oMo1pocQ,2024-07-18T23:42:47Z,@sandyjust,"In the '90s, when globalization was the norm and everyone supported it, I read an article that discussed unglobalization and described in great detail how it would start and work. Over the last few years, I have been seeing and expressing that.",Reply,http://www.youtube.com/@sandyjust,UC_i4kbhG3pOEV3mb2Me5KaQ,2024-07-18T23:42:47Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64Sfs-r-Vb,2024-07-19T15:03:02Z,@veraaddoyobo8482,"​@EarlGreyLattex, Thank you, I've just had an experience of sitting next to an Asian (a Korean) on the train ,where he didn't want to sit next to me because he didn't want my arm touching his arm. When he had the opportunity he went and sat next to some white couple and their children, as soon as he sat down they also left the seat for him",Reply,http://www.youtube.com/@veraaddoyobo8482,UCerrBPsHMbSX1T1j6MJDRRg,2024-07-19T15:03:02Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64T5hmwBD6,2024-07-19T15:06:42Z,@veraaddoyobo8482,​@@Shaftaloooooso you are that Filipinos don't have any accents? That's a lie,Reply,http://www.youtube.com/@veraaddoyobo8482,UCerrBPsHMbSX1T1j6MJDRRg,2024-07-19T15:06:42Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64TVlnv0qZ,2024-07-19T15:10:15Z,@veraaddoyobo8482,"​@@Catita-because Brazilians don't see themselves as migrants, they see Portugal as their mother land",Reply,http://www.youtube.com/@veraaddoyobo8482,UCerrBPsHMbSX1T1j6MJDRRg,2024-07-19T15:10:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64UfpZI3IW,2024-07-19T15:20:30Z,@veraaddoyobo8482,I wonder why the natives are not getting the jobs? Is it because of cheap labour?,Reply,http://www.youtube.com/@veraaddoyobo8482,UCerrBPsHMbSX1T1j6MJDRRg,2024-07-19T15:20:30Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64cQDxk1eL,2024-07-19T16:36:53Z,@Shaftalooooo,"@@veraaddoyobo8482 
Tbh, if you Ave Completed your high school and Uni here in UK, you have no accent at all.",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-07-19T16:36:53Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@veraaddoyobo8482,0
A2rgA24X1RUA64cbcJyGmN,2024-07-19T16:38:34Z,@Shaftalooooo,"@@veraaddoyobo8482 
My Nigerian friend also have no accent she is even better then my English friends.",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-07-19T16:38:34Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@veraaddoyobo8482,0
A2rgA24X1RUA64jO6GU7WS,2024-07-19T17:37:45Z,@veraaddoyobo8482,"@Shaftalooooo  actually you can, my sister and her children live in Northern Ireland and they have strong Irish accent",Reply,http://www.youtube.com/@veraaddoyobo8482,UCerrBPsHMbSX1T1j6MJDRRg,2024-07-19T17:37:45Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA64knoapz8f,2024-07-19T17:50:09Z,@Shaftalooooo,"@@veraaddoyobo8482 
😂😂😂
You got me.
The Irish (Rrrr)",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-07-19T17:50:09Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@veraaddoyobo8482,0
A2rgA24X1RUA674yP86RtO,2024-07-20T15:33:34Z,@jdd5886,That's Germany for you 😂,Reply,http://www.youtube.com/@jdd5886,UCfnNhW9m47dIkEBDYlhIiaA,2024-07-20T15:33:34Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6C_bMUTVcY,2024-07-22T18:46:15Z,@BOBK-jf4qx,"So why don't German doctors stay, traitors?",Reply,http://www.youtube.com/@BOBK-jf4qx,UCyRpHg3rLVAXkUQQvyKMfqw,2024-07-22T18:46:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6E43NFOEsM,2024-07-23T08:40:20Z,@shokokrossi,"@@Victorvondoom9159

Eine Lüge",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:40:20Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E4GXAMf2U,2024-07-23T08:42:08Z,@shokokrossi,"@@Victorvondoom9159

Auch eine Lüge. Stimmt überhaupt nicht. Falsch.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:42:08Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E4eo7hqAL,2024-07-23T08:45:35Z,@shokokrossi,"@@Victorvondoom9159

Stimmt. Und die Osteuropaer erst recht. XY Ungelöst lässt rufen.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:45:35Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E4mQKZI6n,2024-07-23T08:46:37Z,@shokokrossi,"@@Victorvondoom9159

Wir jeder andere auch.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:46:37Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E5wDjr54P,2024-07-23T08:56:42Z,@shokokrossi,"@@Victorvondoom9159
Da muss ich Ihnen recht geben. Mosleme sind ein großes Problem.Ghanaer nicht. Wahr.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:56:42Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E6ASWEfdB,2024-07-23T08:58:46Z,@shokokrossi,"@@Victorvondoom9159
True",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T08:58:46Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E6P2OF5cO,2024-07-23T09:00:46Z,@shokokrossi,"@@Victorvondoom9159
Stimme ich zu.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T09:00:46Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Victorvondoom9159,0
A2rgA24X1RUA6E6dpMK5fu,2024-07-23T09:02:55Z,@shokokrossi,"@@Shaftalooooo
“ taught” and not “thought.”",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T09:02:55Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Shaftalooooo,0
A2rgA24X1RUA6E6jwS1zTV,2024-07-23T09:03:45Z,@shokokrossi,"@@Shaftalooooo

You sound Filipino.",Reply,http://www.youtube.com/@shokokrossi,UCVgPTfLUN7ZuG8TiM9icimw,2024-07-23T09:03:45Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Shaftalooooo,0
A2rgA24X1RUA6EB33lrzSQ,2024-07-23T09:41:27Z,@Shaftalooooo,"@@shokokrossi 
I’m not",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-07-23T09:41:27Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@shokokrossi,0
A2rgA24X1RUA6EBmWMWg70,2024-07-23T09:47:48Z,@Victorvondoom9159,"@@shokokrossi was ist eine Lüge EU Bürger haben das Recht in der ganzen EU zu leben und zu arbeiten Afrikaner haben diese Recht nicht das ist ein Fakt, gleichzeitig sind Europäer kulturell viel ähnlicher also kompatibel im Gegensatz zu Afrikaner beides sind Fakten",Reply,http://www.youtube.com/@Victorvondoom9159,UC0l-Q99JGHseMIo1_jtewsQ,2024-07-23T09:47:48Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@shokokrossi,0
A2rgA24X1RUA6EBzHSdkGX,2024-07-23T09:49:32Z,@Victorvondoom9159,@@shokokrossi ne Ost Europäer sind EU Bürger und haben das Recht in jedes Land der EU zu leben und zu arbeiten wir geben denen diesen Recht weil unsere Kulturen kompatibel sind wir würden solche Rechte nie zu einem afrikanisches oder generell Muslimischen Land geben,Reply,http://www.youtube.com/@Victorvondoom9159,UC0l-Q99JGHseMIo1_jtewsQ,2024-07-23T09:49:32Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@shokokrossi,0
A2rgA24X1RUA6ElA2c6RXS,2024-07-23T15:05:44Z,@Victorvondoom9159,@@Unknown-ki8yk this is not hypocrisy an EU migrant is different from a non EU migrant,Reply,http://www.youtube.com/@Victorvondoom9159,UC0l-Q99JGHseMIo1_jtewsQ,2024-07-23T15:05:44Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6Eq3TYUPKf,2024-07-23T15:48:31Z,@Victorvondoom9159,@@Unknown-ki8yk there is a great deal of cultural similarities and compatibility between EU countries that doesn't exist with other countries and when you have immigrants from particular countries whose cultures clash violently with this elf European societies the outcome isn't positive,Reply,http://www.youtube.com/@Victorvondoom9159,UC0l-Q99JGHseMIo1_jtewsQ,2024-07-23T15:48:31Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6ErsVKvY45,2024-07-23T16:04:21Z,@Victorvondoom9159,"@@Unknown-ki8yk I am not talking about this case in particular the doctors are high educated immigrants they really aren't the problem, the problem is the immigrant youth who commits tons of crimes on European streets",Reply,http://www.youtube.com/@Victorvondoom9159,UC0l-Q99JGHseMIo1_jtewsQ,2024-07-23T16:04:21Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6K34ITRKwG,2024-07-25T16:27:10Z,@harrissaeed657,that's all about being white or not,Reply,http://www.youtube.com/@harrissaeed657,UCxK6oJvdIMElDj5bBENfliA,2024-07-25T16:27:10Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6OSUVGWIcd,2024-07-27T09:26:09Z,@sueannwashere,@@yair4616 What's the difference exactly? Lmao,Reply,http://www.youtube.com/@sueannwashere,UCvIVnOEuYMuCyUmAMuOPCVA,2024-07-27T09:26:09Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6_91ErQEQu,2024-07-31T22:27:01Z,@justasking9670,"French are the same. They work in Switzerland, Luxembourg but complain to have foreigners working in France. Even better some of them don’t even like that there are Africans living in France but working in better countries. Crazy ! 

It’s not everyone but it’s a fact.",Reply,http://www.youtube.com/@justasking9670,UCs8MJxTOAmzgmrwFNb6VLtQ,2024-07-31T22:27:01Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6_92teUigH,2024-07-31T22:27:15Z,@justasking9670,"French are the same. They work in Switzerland, Luxembourg but complain to have foreigners working in France. Even better some of them don’t even like that there are Africans living in France but working in better countries. Crazy ! 

It’s not everyone but it’s a fact.",Reply,http://www.youtube.com/@justasking9670,UCs8MJxTOAmzgmrwFNb6VLtQ,2024-07-31T22:27:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6_9ZaLLRBa,2024-07-31T22:31:43Z,@justasking9670,"Luxembourg is small country and the workforce comes from small towns and villages abroad. 

Conclusion : Luxembourg city is a capital where many don’t have the mentality of London, Amsterdam,Brussels, Paris since ppl were born and grew up in an area of max 100.00 ppl.
Lézards",Reply,http://www.youtube.com/@justasking9670,UCs8MJxTOAmzgmrwFNb6VLtQ,2024-07-31T22:31:43Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6b12VfxBeH,2024-08-01T15:55:46Z,@zedianerkatwishi3930,"My doctor in my country Zambia in Africa is a German, they are everywhere...",Reply,http://www.youtube.com/@zedianerkatwishi3930,UCAfvXCgOx05OYmEdVaPRagg,2024-08-01T15:55:46Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6fYzq7mVE6,2024-08-03T10:09:20Z,@joebloggs3907,"There is a cultural difference. Luxemburg and Germany are very similar in the context of people, language and culture.",Reply,http://www.youtube.com/@joebloggs3907,UCYwfPBnJIQPSJMqFYPDPzJw,2024-08-03T10:09:20Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6ficQ2x2Wq,2024-08-03T11:42:15Z,@justasking9670,@@Shaftalooooo what North Africans are among the ppl on earth that learn your language in 3 months and after 2 years we all sound like natives. Fact !,Reply,http://www.youtube.com/@justasking9670,UCs8MJxTOAmzgmrwFNb6VLtQ,2024-08-03T11:42:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@Shaftalooooo,0
A2rgA24X1RUA6fk7UAZAHq,2024-08-03T11:55:22Z,@Shaftalooooo,"@@justasking9670 
African inherited the DNA of Victim hood.
Wake up guys and work for yourself.
We Asian has similar past, maybe even worst. We didn’t stay there.",Reply,http://www.youtube.com/@Shaftalooooo,UCAN22xwWnnUUv7N-1Rj6Ckg,2024-08-03T11:55:22Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,@justasking9670,0
A2rgA24X1RUA6gjX-4L413,2024-08-03T21:09:21Z,@dembojuwara5506,"​@@yair4616and there's huge difference between EU's army 🪖 bases in Africa and no either way round.
Western world is full of sickness.",Reply,http://www.youtube.com/@dembojuwara5506,UCdb94-UBP3fy1FjLjOlXGyQ,2024-08-03T21:09:21Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6u1KkN5Qq9,2024-08-09T01:03:50Z,@daysamontalvo6806,​@@Shaftaloooooreally?,Reply,http://www.youtube.com/@daysamontalvo6806,UCwwaQwoj5rIYKWlf_tR0-Vw,2024-08-09T01:03:50Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6u1P-nhnaE,2024-08-09T01:04:25Z,@daysamontalvo6806,​@@SolomonSunder❤❤,Reply,http://www.youtube.com/@daysamontalvo6806,UCwwaQwoj5rIYKWlf_tR0-Vw,2024-08-09T01:04:25Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA6u1V9ESrfq,2024-08-09T01:05:15Z,@daysamontalvo6806,​@@EarlGreyLattex 🎉🎉❤,Reply,http://www.youtube.com/@daysamontalvo6806,UCwwaQwoj5rIYKWlf_tR0-Vw,2024-08-09T01:05:15Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA77x7Nzr8L5,2024-08-14T20:06:55Z,@heyjude2109,Hypocritical,Reply,http://www.youtube.com/@heyjude2109,UCYeqqHnmI5HJ2eWLpHSuJvQ,2024-08-14T20:06:55Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7AFA1dbGFO,2024-08-15T17:31:48Z,@MegaFarkh,​@@davedays504 all foreign workers pay taxes to the EU,Reply,http://www.youtube.com/@MegaFarkh,UCE92tV2rhhbpykP54cnrx-g,2024-08-15T17:31:48Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7B-lXGSKFV,2024-08-16T00:36:29Z,@terra7066,"The largest foreign community in Luxembourg is the Portuguese , 14.5% or 92 100 of the immigrants in Luxembourg are Portuguese and there are 59 000 Luxembourgian of Portuguese ancestry including the Grand Duke himself , Luxembourg has a total of 653 103 inhabitants and 23% are Portuguese or of Portuguese ancestry but just because there is a huge Portuguese community there and I've worked there myself  I don't have to shut up and put up with the immigrants that are in Portugal committing crimes and disrespecting the country's traditions and customs.
I went to Luxembourg to work , not to impose my way , traditions , religion and customs and if you go to Luxembourg  , unless you are Portuguese , you don't notice that 23% of the citizens are Portuguese or of Portuguese ancestry.",Reply,http://www.youtube.com/@terra7066,UCG2NLUHLAwKYbkXGP1Kzu9g,2024-08-16T00:36:29Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7HIp-KN7Jn,2024-08-18T11:18:25Z,@baardagaam,"That's mostly because in Germany the rules to become a doctor ( in the past) were insane...
( Math/ science tests when you are 17 before entering)

In Africa; the level of Medical Studies is much lower.
That nurse could easily have more medical knowledge as those African ,' doctors'😂",Reply,http://www.youtube.com/@baardagaam,UCPhzdfqWvML4GUSUaSuFtVA,2024-08-18T11:18:25Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7JE9eGjgUP,2024-08-19T05:16:10Z,@nikocat2008,I do not understand the nurse.  We Hungarians have probléma with the illegal migration not the legal one.,Reply,http://www.youtube.com/@nikocat2008,UCidbFIn9hDv0sLRfzfYfYJg,2024-08-19T05:16:10Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7JERZmCyRj,2024-08-19T05:18:37Z,@nikocat2008,@@Catita- there is nothing complicated in IT. There is a difference in legal and illegal migration.,Reply,http://www.youtube.com/@nikocat2008,UCidbFIn9hDv0sLRfzfYfYJg,2024-08-19T05:18:37Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7SK7v__U_1,2024-08-22T18:01:31Z,@jcarbonell410,@@malysev This is basically everybody. They feel that they are entitled to better treatment than other people.,Reply,http://www.youtube.com/@jcarbonell410,UCkLymshj9-PKGQwFH25lDmQ,2024-08-22T18:01:31Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA7msnbpQTIb,2024-08-31T02:57:14Z,@nostro1940,Africa =\= Europe,Reply,http://www.youtube.com/@nostro1940,UCvZD66tqWdd6V8yQQ2ZSyxQ,2024-08-31T02:57:14Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA8Z7gxjJIqk,2024-09-19T05:58:56Z,@giovannifrrri5495,"From Germany is different than from Africa, let's be serious now...",Reply,http://www.youtube.com/@giovannifrrri5495,UCKXMI7kFa3HiLwPhIH8CZIQ,2024-09-19T05:58:56Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2rgA24X1RUA8nouv5FEuN,2024-09-25T08:13:55Z,@RadicalizedRadical,"That’s because she is EUROPEAN

She has every right to say that.
We are not the same and the only people that should be allowed to have a say on who moves to Europe are native Europeans.",Reply,http://www.youtube.com/@RadicalizedRadical,UCJABp6qKYs4Glo9qkqjqHYg,2024-09-25T08:13:55Z,UgzkymhgAjlvfZAc1M54AaABAg,@mytablet3959,,0
A2reSzoN7r9A2sxiD1uoUf,2024-05-01T04:58:40Z,@susanarsoniadou,"I have never seen wealthy homelessness. Homelessness is ugly, whether it be in the US or in Luxembourg.",Reply,http://www.youtube.com/@susanarsoniadou,UC4AYUYk3D4NEQxAI5R_LHUA,2024-05-01T04:58:40Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,,8
A2reSzoN7r9A2t6DC1OZPp,2024-05-01T06:21:40Z,@iliriacum666,@@susanarsoniadou didn’t say that…I said that comparing with US poor people those in Luxembourg seems in better care and maybe easier to get out of their situation..and I am sure that most of Europe is like that…,Reply,http://www.youtube.com/@iliriacum666,UCBELKPrtIFmVYHSmoJqK5Ng,2024-05-01T06:21:40Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,@susanarsoniadou,4
A2reSzoN7r9A31BNoS_ppC,2024-05-04T18:59:59Z,@BalboaBaggins,It's not a competition.,Reply,http://www.youtube.com/@BalboaBaggins,UCajTqa_sx0UEKrnO2N5E9qA,2024-05-04T18:59:59Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,,4
A2reSzoN7r9A380Ue6Ip-c,2024-05-07T10:39:29Z,@iliriacum666,"@@BalboaBaggins In the end of the day it's...because different countries today are competing to attract people...not saying poor or unskilled (even though they want poor and stupid some countries bc they're cheap labor, modern slavery) by lowering taxes, cost of living and most important safety...people aren't stupid anymore...Safety and work balance are what makes people to attract to a country",Reply,http://www.youtube.com/@iliriacum666,UCBELKPrtIFmVYHSmoJqK5Ng,2024-05-07T10:39:29Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,@BalboaBaggins,1
A2reSzoN7r9A5999fvfU1_,2024-06-26T14:17:17Z,@weird-guy,"There’s poor people in every country, in the eu you just get enough to not starve and if you are lucky you get cheap housing or money to help with rent but conditions are still poor overall , been destitute always sck",Reply,http://www.youtube.com/@weird-guy,UCzcIstnMqe1F2cv2hqP8oag,2024-06-26T14:17:17Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,,1
A2reSzoN7r9A599AkxoE4j,2024-06-26T14:17:26Z,@weird-guy,"There’s poor people in every country, in the eu you just get enough to not starve and if you are lucky you get cheap housing or money to help with rent but conditions are still poor overall , been destitute always sck",Reply,http://www.youtube.com/@weird-guy,UCzcIstnMqe1F2cv2hqP8oag,2024-06-26T14:17:26Z,UgzwCuR5Ysztrxn6SRZ4AaABAg,@iliriacum666,,0
A2rc903b9CgA2rdD1NFol4,2024-04-30T16:40:16Z,@williamwilson6499,Whose fault is that?,Reply,http://www.youtube.com/@williamwilson6499,UCkZUnWpCtDeR-zKpeXygsxQ,2024-04-30T16:40:16Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,,10
A2rc903b9CgA2rdJ6Q-nye,2024-04-30T16:41:06Z,@hwy9nightkid,thats the freedom you choose living in Texas right?,Reply,http://www.youtube.com/@hwy9nightkid,UC6YJbU8XY1mxCNC3Af97Vow,2024-04-30T16:41:06Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,,17
A2rc903b9CgA2rdqGN3Fjv,2024-04-30T16:45:46Z,@dennislosee,@@williamwilson6499in America we have freedom. It’s up to the person. But we also have the freedom to take what we need or want…,Reply,http://www.youtube.com/@dennislosee,UC3y10BAhCuDPHd7kabAiBdA,2024-04-30T16:45:46Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,@williamwilson6499,2
A2rc903b9CgA2rdsKnLOgq,2024-04-30T16:46:02Z,@mistervo8185,@@williamwilson6499 it's definitely your fault,Reply,http://www.youtube.com/@mistervo8185,UCnuwNEkKTBy-MZfqYGfx6sA,2024-04-30T16:46:02Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,@williamwilson6499,1
A2rc903b9CgA2rgPYjjhO7,2024-04-30T17:08:11Z,@huluqi3972,I want to be a homeless ppl in Germany,Reply,http://www.youtube.com/@huluqi3972,UCFvIUPC02KPQWD-pgUk8Cjg,2024-04-30T17:08:11Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,,2
A2rc903b9CgA2rhoJdewRB,2024-04-30T17:20:27Z,@GeorgianaMicu-c6x,"​@@huluqi3972 Hello, the documentary is about Luxembourg",Reply,http://www.youtube.com/@GeorgianaMicu-c6x,UCaQmA2oqQUoNr4-sWP33_JQ,2024-04-30T17:20:27Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,,0
A2rc903b9CgA2ri3NUG9QC,2024-04-30T17:22:38Z,@GeorgianaMicu-c6x,​@dennislosee what freedom is that without your basic necessities met? There is no freedom outside material condition,Reply,http://www.youtube.com/@GeorgianaMicu-c6x,UCaQmA2oqQUoNr4-sWP33_JQ,2024-04-30T17:22:38Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,,6
A2rc903b9CgA2ri89aQukv,2024-04-30T17:23:18Z,@mabuhayproductionltd3627,@@huluqi3972 sell your home then ?,Reply,http://www.youtube.com/@mabuhayproductionltd3627,UCD_n1LziSnAZGTJfa2Q859A,2024-04-30T17:23:18Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,@huluqi3972,0
A2rc903b9CgA2rkH01XImf,2024-04-30T17:41:59Z,@huluqi3972,"@@mabuhayproductionltd3627 can't be sold
I will just go if they want me too",Reply,http://www.youtube.com/@huluqi3972,UCFvIUPC02KPQWD-pgUk8Cjg,2024-04-30T17:41:59Z,Ugw0iD0HYgw6fFbOmCR4AaABAg,@mistervo8185,@mabuhayproductionltd3627,0
